"Market_Price","Net_revenue"
"169",39.2003274926179,11.5925253797444
"170",39.0645702288799,11.6826762957066
"171",33.5354672656952,12.1194488284332
"172",37.6861879369887,11.8086855343971
"173",40.287292560404,11.6739205090382
"174",37.8867153472469,11.7060818394643
"175",39.3863361972787,11.5291015471344
"176",37.0700940161741,11.7633727244663
"177",35.5412225883831,12.0285380900224
"178",38.3656973636824,11.666744749355
"179",34.9450527556425,11.757283199713
"180",40.5402428798236,11.5180773949081
"181",33.1630540978778,12.3949703020569
"182",35.0663147764858,11.9050968927969
"183",39.6200316142562,11.7475783340366
"184",38.0154911552772,11.7646518302901
"185",36.7884252819613,12.0639482211831
"186",31.8390250514712,11.9577689126461
"187",35.1696405241068,12.1821667827941
"188",35.7029156348477,11.9431100337708
"189",41.3996914914292,11.6466228853026
"190",34.7448677560373,11.9312871414379
"191",34.3020354587046,12.029476473669
"192",34.2327897547852,12.2248905038465
"193",34.1988273307086,12.0305576666298
"194",35.4112917468055,12.2206896050467
"195",40.0905979441432,11.7773694157071
"196",38.872367375315,11.5662845008619
"197",41.1003333116337,11.6906053362905
"198",36.3829154696579,11.7662201261147
"199",38.3948884089064,11.6135826905016
"200",37.4397348592615,11.9078004720789
"201",41.6393016913901,11.593246003664
"202",32.3746263395573,12.0128869137315
"203",39.230932708565,11.8476267215677
"204",36.6813155045303,12.0247657328596
"205",35.6036675277344,11.997916662449
"206",36.5993468784478,11.9824301161313
"207",36.1715726353707,11.7806661835953
"208",38.9396217367213,11.5773454996612
"209",37.8335158401763,11.6381390392808
"210",39.5057280517614,11.9057540298049
"211",37.8301623312575,11.9619505134042
"212",34.61442750346,12.0776646787057
"213",33.2519076749739,12.1037523353531
"214",39.1273314211071,11.5323710878951
"215",39.5774955537412,11.6475941861276
"216",35.9980250876409,11.8145856597721
"217",39.9656234335791,11.5848937542411
"218",38.2861430742976,11.8865540385685
"219",34.6364861970413,11.9957028553827
"220",35.7076028872042,12.2699255121231
"221",35.4832968121981,11.9537397292157
"222",35.7866166065975,11.9235670299427
"223",40.8159754805692,11.688384056375
"224",43.3313884298898,11.5585923475965
"225",30.5122901249811,12.2165327806796
"226",31.9328434854555,12.3285031790992
"227",35.3019999964989,12.0098921395308
"228",38.7649578335658,11.8244937612377
"229",38.9434570406859,11.7437795013512
"230",34.4286591883269,11.7683905224006
"231",31.3837301855268,12.0741664728341
"232",38.8034998972499,11.8114377420876
"233",42.9696031317383,11.8478849431204
"234",33.6475163569735,12.1652595971256
"235",39.1382503344411,11.8268262223435
"236",39.6344926177369,11.8841641530657
"237",35.6864681543146,12.0640206390815
"238",34.3163024562669,12.1278795537876
"239",37.8233640308647,11.936037665527
"240",35.8431504897298,12.0467680722376
"241",32.7229560754159,12.1475290050932
"242",41.2067600529455,11.4267335031199
"243",36.0809275907277,11.9807679760202
"244",34.729212767422,12.022282702705
"245",39.0339552028975,11.6985967708582
"246",36.1449702083388,11.9429969943423
"247",36.8956838670888,11.9479169510971
"248",34.6948345061815,12.1118985199635
"249",39.1133052119019,11.7069020218013
"250",37.7795719813225,12.0069650328676
"251",36.2196213041761,11.9384176914007
"252",34.6869687607317,12.2068599734801
"253",39.2038551962681,11.6238462321433
"254",35.7325781438272,11.968178924036
"255",43.8448440303396,11.4092323080047
"256",41.4144489794221,11.7507793365881
"257",33.0198458942146,12.0890245714066
"258",35.2300740315782,12.2087882277164
"259",39.1386127709189,11.4815325196685
"260",33.2734898048204,12.1170033940826
"261",34.9414527299252,11.8189002689778
"262",36.4065637000894,11.9270470421082
"263",33.8162547634856,12.137983587974
"264",36.012521379022,12.0847939992519
"265",38.5145565987437,11.7364804280057
"266",38.2557799048311,11.6582109321569
"267",31.4454328552568,12.2508802663261
"268",38.222387130934,11.7990642510787
"269",32.8994678088435,12.1517611566939
"270",33.675865993523,12.371195782931
"271",37.8330273156752,11.4935182388116
"272",36.7383214884109,11.9435980734656
"273",34.7838085243646,12.1098887203904
"274",40.4181194202921,11.727709920316
"275",42.621328498691,11.3974778649305
"276",38.7486184542427,11.5827143642108
"277",37.1612614298481,11.8290328475005
"278",35.3176841551929,12.2045413980968
"279",39.9483062626686,11.5623336566373
"280",38.1978119516237,11.9203346869408
"281",37.5337339725085,12.0375157964998
"282",32.6824811442995,12.2742381923096
"283",36.4629675543086,11.9161397447553
"284",35.6832879986651,12.0842045130233
"285",38.9760192891388,11.752290807269
"286",35.4076066774287,12.1389546283593
"287",40.8888353683052,11.5454695310571
"288",35.3435993727685,11.7920625637043
"289",42.0947370667808,11.5101973488289
"290",36.7851260946318,11.6874480494761
"291",37.8050749920319,11.8961139182501
"292",32.6717152255571,12.1933599868259
"293",36.5881030402663,11.831752942777
"294",36.8913010986634,11.8757748027091
"295",35.35553683917,12.1222921654059
"296",40.1555963203304,11.7478804017489
"297",36.7251157439585,11.9024120372948
"298",34.4001484715652,11.9984408868738
"299",36.0482377809354,12.0329265710133
"300",33.8075012686571,12.0797907098175
"301",31.6584754513571,12.3123544296439
"302",32.4403969533612,12.1037234472789
"303",38.3767684588843,11.7365955820996
"304",36.3617370082317,11.9215830405356
"305",32.5613010344552,12.0968020694818
"306",29.4560603792072,12.2553437277029
"307",34.2306089980815,12.104908523687
"308",33.3610386628533,12.0422973826049
"309",33.9396597823067,11.9659966168346
"310",38.7805860196259,11.6144812867939
"311",39.7854081704939,11.7386128782113
"312",40.5507632973792,11.8739940487111
"313",39.1099875744524,11.8613120719136
"314",35.3540860261615,12.0849775105685
"315",37.581806672692,11.7911405884914
"316",38.9584012793387,11.5433683019272
"317",39.4536710675135,11.7489059138677
"318",37.4111577949421,11.9032613816845
"319",36.9848528625184,11.9219679731438
"320",35.7992048961656,11.737419391054
"321",36.5871141910488,11.977567130046
"322",29.8285095501835,12.4898455569449
"323",36.4964319146822,11.6665678770646
"324",41.8364519965458,11.5062422562097
"325",33.4252247687023,11.8898283199714
"326",35.9596151722928,12.0082079072515
"327",34.6016046188281,11.9562731148993
"328",35.2058284142703,11.8340951119041
"329",37.7301500208173,11.7903880273772
"330",35.1251645871634,12.0523089973009
"331",36.0305553120471,11.8601640023224
"332",35.5687524122457,12.1959457664734
"333",37.2907759448612,12.101763275203
"334",43.1170301243119,11.437480186987
"335",38.7841663956917,11.7677041486703
"336",37.8259706862583,11.9573410118865
"337",35.6773426249738,12.0222986113033
"338",37.8599329809474,11.9357487377965
"339",39.8130478362139,11.4650279156525
"340",33.2956950353755,12.1522899737082
"341",41.8322516060103,11.2984473651435
"342",38.8530755796389,11.7192120518161
"343",38.209338395191,11.8949075319754
"344",35.2570193325322,11.9805630560881
"345",35.4522062627595,11.9510005608151
"346",33.2941094671507,12.3949013266604
"347",38.6828495115144,11.7353195977748
"348",32.3726229272248,12.1594513123228
"349",33.4517650079406,12.1919368845873
"350",33.7599451389355,12.0331127071976
"351",35.264524804477,11.7821536252046
"352",35.5775774721007,12.1407384494421
"353",35.6059877985475,11.8241555564234
"354",37.4179762140367,11.8000417392525
"355",36.9374304456648,11.9737457932726
"356",34.2038332911893,12.3458756311114
"357",37.9840804302951,11.8047948416705
"358",39.0826981102876,11.6746048426181
"359",38.5276425926261,11.7772172994718
"360",39.0615838757356,11.7322975707937
"361",36.7875879986094,11.8476607021959
"362",37.2532181348883,11.6470084650417
"363",38.7334616616802,11.8122685394915
"364",37.1964515117728,12.0676171014763
"365",40.8485361551483,11.651008181363
"366",33.3811310037669,12.174650815238
"367",35.4965549213042,11.9448729281897
"368",38.9927453736035,11.5903784195126
"369",37.4931429894563,11.8075948434269
"370",38.9171976518467,11.9282492022709
"371",35.4609753727261,11.905406033151
"372",36.5448562235109,11.9485658733466
"373",33.9544804745478,12.0198644782202
"374",36.2753176202735,11.8272086772496
"375",36.6850580109828,11.7828949809769
"376",35.1292167165018,11.9538008705905
"377",32.9979211617212,12.3054891883248
"378",39.7072420626081,11.5821239697559
"379",37.5115077809606,11.9280156172116
"380",36.3026353440225,11.9434112347046
"381",35.3554627172446,11.8846961453135
"382",37.0641152036616,11.8275261957634
"383",40.0511374775433,11.722494682386
"384",33.4544609618427,11.9712441844732
"385",37.2975215642741,11.8288203106477
"386",40.9924018342756,11.6779048341169
"387",39.0493841417998,12.0242794848614
"388",42.4459065742702,11.5854227952255
"389",35.5711878773054,12.0105494396467
"390",36.1313865274416,11.8204373767622
"391",39.7078694110962,11.8593138763906
"392",33.395170457144,12.192453400159
"393",35.1068345303259,12.0810403320697
"394",41.5434818741654,11.7097465869028
"395",43.76711135486,11.3700327547223
"396",34.850247642231,11.8363441862859
"397",37.3763803103064,11.6180325738285
"398",32.9679495180866,12.6805857366435
"399",33.1354485234178,12.4014463314627
"400",34.2257716406067,12.1178270382246
"401",34.0443873361718,12.2336573451965
"402",42.3547024069676,11.6380630557593
"403",44.3890030606478,11.5812550364582
"404",34.9497023943856,11.8686530449471
"405",37.8158126271021,11.6449761736581
"406",35.911921987423,11.8651726214718
"407",35.5300591124902,12.0238158705154
"408",33.5077723635107,12.0438588512699
"409",39.614671649852,11.5940169396817
"410",37.5629098454106,11.9556022877975
"411",39.8221991945877,11.7949175290156
"412",35.6024928135604,11.8211270619229
"413",38.3026965976436,11.6878512088645
"414",39.1862349958015,11.6260799002574
"415",35.8420708801565,12.1204289928802
"416",37.3898757793648,11.9239934954008
"417",36.7146277582016,12.0445632494059
"418",32.4098897403607,12.0884205059963
"419",36.1884979281243,12.0774350118633
"420",36.2110366210774,11.8961952419594
"421",36.2155966231823,11.8955340983464
"422",36.1037166362276,12.0138388142375
"423",37.5988794149365,11.7767775179061
"424",38.1370590628077,11.7320139628336
"425",35.0021500576316,12.0866237370552
"426",34.1963754803629,12.2656759044884
"427",33.7603780505416,12.1862972857204
"428",35.2419473632642,12.1872922158108
"429",30.6752012189538,12.4341106815059
"430",33.4349104685712,12.4240689072237
"431",33.6570819883511,11.9343140072163
"432",36.1763645569749,11.8075936870638
"433",41.9194460802047,11.7644136236727
"434",37.5548820368771,12.0542552207039
"435",38.6472426047428,11.8454176914756
"436",40.0866422094015,11.6433000823105
"437",33.0308510151561,11.9822326531369
"438",36.2192833837875,12.2791274108714
"439",34.6544347180824,11.8251114255779
"440",34.6154339889458,11.945823815779
"441",35.4336749531753,11.8463725275154
"442",42.0710871575089,11.26256317625
"443",36.0724535781594,11.9750917073928
"444",37.9891218900549,11.6132581371821
"445",35.4213848137253,11.7715245114515
"446",41.1935931411958,11.4457670238071
"447",37.5829452739998,11.6983641994317
"448",36.6472038470499,11.9385620274378
"449",33.5623766116113,12.1624124125353
"450",40.702277826615,11.6850990922146
"451",36.9520579771801,11.9431063984194
"452",35.9323346374474,12.2061986017567
"453",36.5076015634183,12.1133449617578
"454",36.2435002153501,12.1229175740974
"455",35.9797119949084,12.0024772963019
"456",37.9328499131584,11.6272493637411
"457",31.6695524997482,12.1546580060491
"458",39.9417138907253,11.6388399054206
"459",36.039868197575,11.8339804777541
"460",33.8559692433802,11.9334416614673
"461",36.38968948112,11.7553884402818
"462",33.685325505325,12.4374054061264
"463",33.1797532481217,12.3030235061158
"464",33.8567932219569,12.3716279633253
"465",35.5327231824953,12.0057788072628
"466",36.258760722306,11.8880447462078
"467",38.9427387714597,12.1093628354987
"468",36.8648273243644,11.8752017867261
"469",34.4099102678202,12.0138264454519
"470",34.0050104770042,12.1007312391064
"471",37.1257223772733,11.7912205785155
"472",37.4981661145382,12.0155891989889
"473",34.2120089467388,11.9314710357633
"474",33.9503599964289,11.8351044776956
"475",33.0670844841828,12.3134587918313
"476",36.6694908144705,11.9039671750559
"477",35.0362639994053,11.9325716507037
"478",34.9769834525968,12.1012436968049
"479",37.1559174325237,11.8610887751132
"480",38.5217361069585,12.0468052966724
"481",38.3675508942405,11.7819013852233
"482",39.0628405983654,11.7100386274034
"483",33.4892579887965,12.3200643183307
"484",33.8997207959986,12.4556128874534
"485",33.6580417438048,12.0615052361416
"486",39.0129511027389,11.8438388192321
"487",33.8934824924742,12.1924207269061
"488",42.9103843088001,11.316092960736
"489",37.5256292525004,12.0056516605254
"490",35.0526888939943,12.0063568087253
"491",38.577863265611,11.8001344361039
"492",35.7085866714549,11.8637307833586
"493",36.9778047790157,11.7788308304938
"494",34.6817549235338,12.1539430922173
"495",31.5988290636996,12.1650193691975
"496",35.3279676527629,12.0673037014717
"497",38.836717352031,12.1680639910207
"498",38.1434438418304,11.786778001509
"499",40.1989266745543,11.9876319091138
"500",38.6452966366062,11.7945763239804
