"Market_Price","Net_revenue"
"170",33.5485517575257,12.0497644797302
"171",28.2468247831061,12.4141689206284
"172",32.4294252106948,12.1264136036506
"173",34.9383816128478,12.0232926512429
"174",32.6032359198484,12.0357734576535
"175",33.8735700662259,11.8990802436264
"176",31.8908168779027,12.0912191702356
"177",30.616393419554,12.3153624178138
"178",32.8282023218738,12.0140226060196
"179",29.9783290649814,12.0432726274685
"180",35.0599098205174,11.8636784613582
"181",28.3885195416893,12.6372272404184
"182",29.9030198310167,12.2017643823505
"183",34.6960851101746,12.0817438079339
"184",32.6694646807667,12.0993598256105
"185",31.2845611835147,12.4206018792617
"186",26.5701721962968,12.2435693464783
"187",29.9272580226685,12.5144134494897
"188",30.4689612306704,12.280451281983
"189",35.7320391030338,12.056692512283
"190",29.4286915502043,12.2516558377595
"191",29.2261359809788,12.3459177280126
"192",28.1605417489182,12.6638134285322
"193",29.121345796826,12.3177786641861
"194",30.2780514545631,12.5037215062093
"195",35.0436813476492,12.1162624004535
"196",33.7182309178205,11.8870129892553
"197",35.4199991996625,12.0714202849811
"198",30.8084101320187,12.1437758800305
"199",32.453263997562,12.0121031010448
"200",32.2522409002051,12.2539995974977
"201",36.050316468086,11.9890689410836
"202",27.7979729147734,12.2614006310271
"203",33.6930596625523,12.2147198880704
"204",31.8546985776554,12.2967919701082
"205",30.8200733864057,12.2595199514096
"206",31.1778781212601,12.3487518982714
"207",30.9436702520697,12.0947198076824
"208",33.8407976406449,11.9105310718531
"209",32.5488614012871,11.993867655337
"210",34.0345792981393,12.2708016423989
"211",33.3177597383297,12.2258528043796
"212",29.920218262869,12.3373715213146
"213",28.572310216293,12.3662731917112
"214",33.9161236959296,11.8652666667951
"215",34.5680427317537,11.981680132258
"216",31.0595905756067,12.1071390665123
"217",34.8331560153295,11.9199276982355
"218",32.5578536550713,12.2648994233734
"219",29.9101370786394,12.2543295470034
"220",30.1486805703742,12.6252385551633
"221",30.0042622506444,12.3062465789219
"222",30.3659388965099,12.2564044132374
"223",35.5561170353282,12.0517518808789
"224",37.7136272372609,11.9502359481525
"225",25.9115406870824,12.4463485630089
"226",26.9527512952627,12.5731353783247
"227",30.5265398051384,12.2869991873203
"228",33.7319834293876,12.1638600722525
"229",33.4645346847414,12.1080575669078
"230",29.0894889108591,12.1127566337161
"231",26.158674076512,12.3745215706294
"232",32.8811789327342,12.2569388672694
"233",37.5104738444232,12.2245856256417
"234",28.9301295176116,12.4204221410761
"235",33.8907855769965,12.1954925337895
"236",34.2207459372463,12.2420667113881
"237",30.7055234749462,12.3711398145368
"238",28.6970062011764,12.4655717199428
"239",32.2507693011644,12.3219941187637
"240",30.8159815323202,12.3488340286952
"241",28.1924871967508,12.3794095087133
"242",35.5605408601462,11.8130889582078
"243",30.795471195708,12.3185028191086
"244",29.7161053513529,12.323054875455
"245",33.7719358423481,12.0409448422413
"246",30.3280171398441,12.319432919111
"247",31.4756918329349,12.2878744726386
"248",29.5604186811886,12.4192181562915
"249",33.8539937359311,12.0433778155127
"250",32.4741671659431,12.341901139972
"251",30.9347101958881,12.2521507158205
"252",29.1466787947951,12.5232938050425
"253",34.0130295716365,11.9646310352806
"254",30.5671836787809,12.2667113833392
"255",38.6201180518044,11.7590495507069
"256",36.4777530941567,12.0879873804717
"257",28.109071137496,12.3440243369557
"258",29.8192167168717,12.558042438177
"259",33.9227214712832,11.8215592220777
"260",28.3491548174599,12.3822292890963
"261",29.7410934243077,12.1002871957416
"262",31.0091948318253,12.2794101531197
"263",28.9220275566435,12.4182885550107
"264",30.951399176351,12.3879560028231
"265",33.2836365980262,12.0689857622668
"266",33.0923650520566,11.9926832387473
"267",26.4515994747823,12.5051270056591
"268",33.2647640807444,12.1168363756509
"269",27.9865345223838,12.4059290688608
"270",28.6992825267067,12.6625713749294
"271",33.0665923142541,11.7964547742845
"272",31.5509735509289,12.2788041759647
"273",29.703358260083,12.4090179525223
"274",34.9213860386446,12.1017050746081
"275",37.4317414590413,11.737152976673
"276",33.5780654448304,11.9321338460285
"277",31.8984661475414,12.1430023309119
"278",29.9809759375563,12.5437594263687
"279",34.5100097770417,11.9125113445862
"280",32.3512233779457,12.3057308912506
"281",32.5416651760512,12.3433136878441
"282",27.4354871190246,12.575659195034
"283",31.609485400073,12.2198154190528
"284",30.3803406353523,12.4034273941267
"285",33.373457155609,12.1138184185301
"286",30.33376955627,12.4344237102759
"287",35.7679439773146,11.8896471013503
"288",30.2683448696785,12.1121048907211
"289",36.6155454864496,11.9182199064321
"290",31.6238613771001,12.0135940436003
"291",32.7692439712821,12.2059627091904
"292",27.8475797785029,12.4416492138097
"293",31.3136253074842,12.175982527312
"294",31.8037113250658,12.1783684176664
"295",29.7342536947963,12.4751261980099
"296",34.825615870987,12.1071407461248
"297",31.2744763338403,12.2275089658459
"298",29.1724893357318,12.3185843367945
"299",31.2334986915528,12.3295023518376
"300",28.768030049122,12.36973851698
"301",26.5544991632769,12.5873895634288
"302",27.4511024484765,12.3810343016092
"303",33.412705858891,12.0539855244583
"304",31.4357439013222,12.1859581470635
"305",27.4835056951352,12.3821591896626
"306",24.3725863482809,12.5099550659859
"307",28.6544569860257,12.4408485227053
"308",27.9940550729689,12.3727132358172
"309",28.9858970739816,12.2366284215519
"310",33.3699303755883,11.9775486326332
"311",34.4644415478659,12.0933099298339
"312",35.0138772978406,12.2649649191002
"313",33.5847349325774,12.2208107454186
"314",30.5452695667556,12.378776426918
"315",31.933654242647,12.168235740277
"316",33.8719769748315,11.8773459788881
"317",34.0616293232618,12.1159897674244
"318",31.9343663783772,12.2610276588061
"319",31.8505138625699,12.2515457910711
"320",30.5659267171256,12.0428884962035
"321",31.80444136787,12.2593195350116
"322",25.4440135882167,12.7009678927891
"323",31.4475005000702,11.9806588750572
"324",36.3914517157637,11.8912834843948
"325",28.6466376473057,12.1544797074178
"326",30.0639260714821,12.3908184137546
"327",29.2216700656193,12.2895981743165
"328",29.8438616570544,12.187389902604
"329",32.601623978993,12.1290357430779
"330",30.3070147571736,12.3358045567356
"331",30.443469136741,12.2120435023752
"332",30.4182705670065,12.519094975143
"333",31.7728749994241,12.4843537975467
"334",37.1454101895192,11.9014278238039
"335",33.2936649940076,12.1194454364556
"336",32.23159348071,12.3451486422204
"337",30.7090864610861,12.3205963031993
"338",33.473393050143,12.1890143118281
"339",34.6407323459704,11.8062516257863
"340",28.1417308128019,12.4443135412061
"341",36.4211006175702,11.6540313638058
"342",33.285556816443,12.0771426881151
"343",32.4754668804088,12.2897580644214
"344",29.8669573307647,12.3412315645319
"345",29.527644878234,12.3914366296758
"346",27.8810273749923,12.7152582406327
"347",33.621551429838,12.0433354987458
"348",27.9326378173821,12.4059444571714
"349",28.297506269888,12.4915245767117
"350",28.8242876201531,12.3023132190755
"351",29.7990220707835,12.10624046553
"352",30.3478342635324,12.4596196817423
"353",30.4116194807002,12.1228858673395
"354",32.3368774050361,12.1053994397915
"355",32.1927186380826,12.2389070943909
"356",29.0512166346848,12.6527150826455
"357",32.5635724315823,12.1470551823392
"358",33.6349570629147,12.0288087343699
"359",32.7331635870114,12.1577463564559
"360",34.1347543524562,12.038666399959
"361",31.4883971359423,12.1800091442951
"362",32.4358368604288,11.9460741913125
"363",33.7082614965057,12.123400642903
"364",32.6014437540176,12.3202870648059
"365",36.1692040480253,11.9568043428242
"366",28.0366187150739,12.4579515322972
"367",30.2904226380201,12.2594844741515
"368",33.6765017518307,11.9310158499392
"369",32.4409914857565,12.1336979969086
"370",33.0980142655453,12.3455705462172
"371",30.6627896256177,12.1778000708171
"372",32.0221431289349,12.2286904999202
"373",28.7274623330541,12.3272782620523
"374",31.0861056201228,12.147885877747
"375",31.4475881870295,12.0885527683068
"376",29.8796192808473,12.2765377794947
"377",27.8658223273212,12.5873576697458
"378",34.2575968476457,11.9713495762189
"379",32.1984686356317,12.2802628946804
"380",30.9229400900727,12.2742534756212
"381",30.1457665907069,12.21460018968
"382",31.59931970737,12.1672040807862
"383",34.8876218598831,12.0639190375813
"384",28.4613218302701,12.2592661403079
"385",31.3682206032665,12.2352178683892
"386",36.100175567409,12.0093545253798
"387",34.1191790601056,12.3320311625549
"388",37.2346355746098,11.9318012665167
"389",29.966114581991,12.3710278110369
"390",30.7223323687029,12.1546384184337
"391",34.6548831829389,12.196987275227
"392",29.0198295897057,12.4334361699667
"393",29.7971220557737,12.4105342471432
"394",36.1809885997951,12.1026926320195
"395",38.4048136236763,11.7671548912301
"396",29.279294152108,12.178853650471
"397",32.0769580599927,11.93657354201
"398",27.5219143413538,12.9927086965992
"399",28.5151063017066,12.6433012812587
"400",29.5183844036655,12.3800947192101
"401",29.1415029970464,12.5172852750055
"402",37.2936604811146,11.9938138144571
"403",38.6674547304853,12.0369019287013
"404",30.0310159450847,12.1839300497949
"405",31.4569276512524,12.1169550997911
"406",30.386166663616,12.2214960157681
"407",29.9215957694389,12.3649531246909
"408",28.4999882976833,12.3246630810211
"409",34.7776169889238,11.8962214303877
"410",32.4648777257924,12.2730113354174
"411",34.6605211675053,12.1451372092204
"412",30.6478014996224,12.1115517579102
"413",33.0522932494113,12.0253024458784
"414",34.0452492705497,11.9475060826884
"415",30.5283766875445,12.4469720409988
"416",32.1435326397265,12.2543729466824
"417",31.4654596656848,12.368971261794
"418",27.3335155825337,12.3565588765544
"419",30.8369790593665,12.4422783183894
"420",31.1213842907464,12.1840218023789
"421",31.0124999013987,12.2273816612635
"422",30.5394003833564,12.3771584913538
"423",32.5353035252717,12.0908602622338
"424",32.5070514094679,12.1165310299125
"425",30.0179352428606,12.3810835623553
"426",29.1623125222199,12.5621021672812
"427",29.2029481307667,12.4288535030255
"428",30.3076672774329,12.4757954961305
"429",26.0843467538153,12.6458265404851
"430",28.3636989797652,12.7172196793233
"431",28.6497774137273,12.2106602944112
"432",31.0927221524547,12.104319889126
"433",36.7563658562332,12.1295531066785
"434",32.4633269212682,12.366842577044
"435",33.0639908074371,12.2575843195146
"436",35.0707219539052,11.96936872628
"437",28.6612800634354,12.2220158953701
"438",31.1187426855455,12.5966524537773
"439",29.9004222199978,12.0825206988874
"440",29.3620881586761,12.2429081769325
"441",30.5256034196431,12.1178665147169
"442",36.7422521964234,11.6245593872449
"443",31.008914156739,12.2705571305443
"444",33.2982516703573,11.899380146739
"445",30.3183913869452,12.084870098522
"446",35.7933435586191,11.8092230427167
"447",32.4367895660462,12.0104639516091
"448",31.409744592816,12.2694900300687
"449",28.2794723507419,12.4719470280646
"450",35.0720269158377,12.0833310735804
"451",31.288169026251,12.2990508064856
"452",30.6550070284961,12.5540832132037
"453",31.6778408717039,12.3771510720954
"454",31.1561253167735,12.4356797622287
"455",30.4112519063896,12.3624933842856
"456",32.3994269419037,11.9888493892572
"457",26.8468129616995,12.4093661334417
"458",34.7183209033362,11.9964617233759
"459",30.7469376721086,12.1528586530305
"460",28.85897114055,12.2163334388202
"461",31.091520612728,12.088848174889
"462",28.4236955438838,12.7577836520497
"463",28.3948495898518,12.5573798622368
"464",28.9483995388608,12.6659526181454
"465",30.4506193156745,12.3128217848683
"466",31.3970915788199,12.1882509141208
"467",33.881538133811,12.436773947623
"468",31.7055101443136,12.1904087625382
"469",29.5485175171492,12.2821227357763
"470",28.8325198260906,12.4026511855465
"471",31.7416476502995,12.1355759797101
"472",32.3211044444131,12.3456877450916
"473",29.2258014022991,12.2019888752014
"474",29.1678132707281,12.0970720697258
"475",28.3775596104384,12.5551842408201
"476",31.7849874895899,12.1837452798417
"477",29.9370780966315,12.2287100218726
"478",29.5659222047212,12.4380663266191
"479",32.2698682493963,12.1462749902734
"480",33.6677543247979,12.345450631077
"481",33.4093444238277,12.0788683011105
"482",33.7432070073839,12.0502196474668
"483",28.3372890497244,12.6206919477777
"484",29.1418714274296,12.7339716459533
"485",28.8412135174257,12.323192576828
"486",33.6666224272843,12.1887323024924
"487",28.7888529161344,12.5004391853188
"488",37.4474364829706,11.7115502841546
"489",31.8395478055,12.3837558556907
"490",29.695322893233,12.3243491993848
"491",33.0778705298419,12.1824176554117
"492",30.3581117829305,12.1924174400606
"493",31.6248637719186,12.1110849742294
"494",29.3287042728863,12.4762327502685
"495",26.9774895050481,12.3979607054577
"496",30.5876650478278,12.3392602794603
"497",33.3728922838986,12.5141916488686
"498",32.7406079457106,12.1352719004509
"499",34.8356471051741,12.363916276819
"500",32.9536237793759,12.178817422311
